i.x
858.3,141593
859.1,246098
860.3,141593
861.1,246098
862.5,037087
863.1,246098
864.1,246098
865.1,246098
866.3,141593
867.3,141593
868.3,141593
869.5,037087
870.3,141593
871.3,141593
872.3,141593
873.1,246098
874.1,246098
875.3,141593
876.3,141593
877.3,141593
878.5,037087
879.1,246098
880.5,037087
881.5,037087
882.5,037087
883.3,141593
884.1,246098
885.3,141593
886.3,141593
887.3,141593
888.1,246098
889.5,037087
890.1,246098
891.5,037087
892.3,141593
893.1,246098
894.5,037087
895.3,141593
896.3,141593
897.3,141593
898.1,246098
899.5,037087
900.1,246098
901.5,037087
902.3,141593
903.1,246098
904.5,037087
905.5,037087
906.5,037087
907.3,141593
908.3,141593
909.1,246098
910.3,141593
911.3,141593
912.3,141593
913.3,141593
914.3,141593
915.1,246098
916.1,246098
917.3,141593
918.1,246098
919.1,246098
920.3,141593
921.3,141593
922.1,246098
923.3,141593
924.5,037087
925.1,246098
926.5,037087
927.1,246098
928.1,246098
929.3,141593
930.3,141593
931.1,246098
932.1,246098
933.3,141593
934.3,141593
935.3,141593
936.5,037087
937.3,141593
938.3,141593
939.1,246098
940.5,037087
941.3,141593
942.1,246098
943.1,246098
944.1,246098
945.1,246098
946.5,037087
947.5,037087
948.3,141593
949.5,037087
950.5,037087
951.1,246098
952.1,246098
953.1,246098
954.5,037087
955.1,246098
956.3,141593
957.1,246098
958.3,141593
959.3,141593
960.1,246098
961.1,246098
962.3,141593
963.5,037087
964.5,037087
965.3,141593
966.3,141593
967.1,246098
968.1,246098
969.3,141593
970.5,037087
971.5,037087
972.1,246098
973.5,037087
974.3,141593
975.1,246098
976.5,037087
977.5,037087
978. NaN
979.3,141593
980.5,037087
981.5,037087
982.3,141593
983.1,246098
984.1,246098
985.1,246098
986.1,246098
987.3,141593
988.1,246098
989.3,141593
990.1,246098
991.3,141593
992.3,141593
993.1,246098
994.1,246098
995.5,037087
996.1,246098
997.5,037087
998.5,037087
999.3,141593
1000.5,037087
